FragmentID, NarrID, EntryDate, ServerEntryDate,Who is in focus in the story - Individual,Who is in focus in the story - Family,Who is in focus in the story - My community,Who is in focus in the story -X,Who is in focus in the story -Y,Who is in focus in the story - N/A,Story applies to_Past,Story applies to_Present,Story applies to_Future,Story applies to -X,Story applies to -Y,Story applies to -N/A,Story is about - Practicalities,Story is about - Cooperation with others,Story is about - Kindness,Story is about -X,Story is about -Y,Story is about -N/A,"Who is losing out most in the story - I, an individual","Who is losing out most in the story - Group of people, community",Who is losing out most in the story - Entire society,Who is losing out most in the story -X,Who is losing out most in the story -Y,Who is losing out most in the story - N/A,"In your story people are - worried, concerned",In your story people are - Satisfied,In your story people are - Curious,In your story people are -X,In your story people are -Y,In your story people are -N/A,"In this story who could do more - I, an individual",In this story who could do more - community,"In this story who could do more - people outside the community, others",In this story who could do more -X,In this story who could do more -Y,In this story who could do more -N/A,Why did you share the story - Because I want to change things,Why did you share the story - I want to advise others to take action,Why did you share the story - because it is  interesting,Why did you share the story -X,Why did you share the story -Y,Why did you share the story - N/A,People in the story - reacted to the outside pressure,People in the story - managed situation,People in the story  - observed,People in the story are - X,People in the story are -Y,People in the story are -N/A,How people work together - they cooperate,How people work together - there is a conflict between them,How people work together - do  not pay attention to each other,How people work together -X,How people work together -Y,How people work together -N/A,"Improve outcome - I, an individual, is the main actor",Improve outcome - community,Improve outcome - others outside the community,Improve outcome -X,Improve outcome -Y,Improve outcome -N/A,How common is the experience?,How do you feel about this story?,Who should hear this story?,How long will you remember this story?,Story Closely relates to - _Discrimination,Story Closely relates to - _What Roma people think how others see them,Story Closely relates to - _Roma Inclusion - positive and negative opinions,Story Closely relates to - _Employment or unemployment issues ,Story Closely relates to - _Health issues ,Story Closely relates to - _Housing issues ,Story Closely relates to _Education,Story Closely relates to - Other,Gender,Municipality ,Interview was held in…,Ethnicity - affiliation attributed to the respondent by the interviewer,Age ,Education ,Ethnicity - self-affiliation,Etnicity - perceived external/attributed affiliation – “How others see me”,Employment,FragmentEntry,FragEntryEng,Story Title,TitleEng,StudentCode,Image Prompter,Image Prompter _N/A,ProjectID,ApplicationName,Latitude,Longitude,Language
f779b86c-e725-45f9-95ad-aa2ee482aa47,2108,00:38.3,,11.519219,84.48275,3.9980273,0.46239406,0.73162067,,10.740635,83.497536,5.761826,0.47510594,0.7230887,,78.83573,12.561578,8.602687,0.14883475,0.10878326,,10.030948,81.52709,8.441963,0.4920551,0.7060246,,44.714092,46.059113,9.226799,0.32256356,0.39887193,,77.38713,12.068962,10.543909,0.1657839,0.10451722,,75.268486,12.068962,12.662551,0.18697034,0.10451722,,11.247854,30.788177,57.963966,0.7335805,0.2666256,,8.3819475,47.53694,44.08111,0.67849576,0.41166994,,18.34688,71.67488,9.978237,0.4581568,0.6207044,,It is common - Uobičajeno je,Negative - Negativna,Younger generation - Mlađe generacije,Forever - Zauvek,,,,1,,,,,Male - Muško,BOJNIK,Approached for a service,Roma - Rom/Romkinja,40-49,No primary school - Bez osnovne škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Dok mi jebio živ muž sve je je bilo dobro od kad je umreo ostala sam sama sa decu. Sad su golemi i neće da me slušaju uopšte. Nisam ja bila u stanju da gi školujem. Mogli su da idu u školu nije nam škola daleko ali nisu hteli. Nisam ja mogla da im nadskočim to su pet deteta i kad neće onda neće. Da su završili bilo šta pa možda bi mogli da se negde zaposliv. Pitala sam direktora u hladnjaču da radi ovaj najstareji on mi reče da je prošla sezona i da nema mesto. Može li kratka (jednokratna) pomoć u pare ko pre što sam dobila. Bila bi vam veoma zahvalna.,While we fuck alive husband all was well from when he died I was left alone with children. They're huge and will not listen to me at all. I is not been in a position to educate them. They could not go to school is not our school away but they refused. I am unable to give them nadskočim to five child if not then it will not. To have completed anything but maybe they could be somewhere employable. I asked the director of the cooler to operate the older he said to me that the last season and there is no place. Can a short (one-time) to help couples when before I received. It would be extremely grateful.,Kratka (jednikratna) pomoć,Short (jednikratna) help,,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/37.0.2062.103 Safari/537.36,,,sr
289f4b20-6104-4ea4-89e7-cf25ef841e6a,2109,19:04.7,,,,,,,1,0.72148436,49.507393,49.771126,0.7452482,0.428734,,2.1154785,97.78325,0.10126953,0.48992893,0.84680295,,,,,,,1,3.6603906,93.84236,2.497246,0.49418426,0.8126749,,3.8794334,50,46.120567,0.71120566,0.433,,1.9928627,2.7093582,95.29778,0.96652466,0.023463048,,4.1980615,95.3202,0.4817432,0.48141843,0.8254729,,96.16956,0.7389221,3.091518,0.03460979,0.006399037,,3.0283642,50,46.971638,0.7197163,0.433,,Very rare - Veoma retko,Positive - Pozitivna,Whole world - Ceo svet,For a long time - Dugo,,,,,,,,,Female - Žensko,ALIBUNAR,Approached for a service,Serb - Srbin,40-49,Faculty - Fakultet,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,pre neki dan sam na tv gledala emisiju o mladim uciteljima za romsku decuvrlo je pohvalno sto su se organizovale skole za ucitelje za ovu decu koja su bila ostavljena ulici do sadaa nauce svoj jezik i obicmislim da je to vrlo dobro da sva ta deca nauce svoj jezik i obicaje svoju istorijuodlicno je to sto su sve te mlade ucitelijce i ucitelji potekli bas iz tih romskih sredina i pokazali da nije nemoguce postici uspeh ako se zeli i ako se iskoristi pruzena prilikaobrazovanje je osnov za svaki posao posebno ako se zeli postici vise od obicnog rada za prezivlajavane,the other day I was watching the TV show about young teachers for Roma decuvrlo is commendable hundred were organized for school teachers for those children who have been left to the street now learn your language and obicmislim that it is very good that all these children learn their language and customs of their istorijuodlicno is that all these young ucitelijce and teachers expired bass from these Roma midfield and showed that it is not impossible to achieve success if you want and if you are given an advantage prilikaobrazovanje is the basis for every business especially if we want to achieve more than just work for prezivlajavane,skola za sve,school for all,,Education issues,,roma,SenseMaker Collector HTML,,,sr
fddb90f6-8164-4931-ba38-98c2a403cf44,2110,03:44.8,,8.978928,5.665024,85.35606,0.8818856,0.049059093,,10.25012,5.665024,84.08486,0.8691737,0.049059093,,92.729034,1.7241365,5.5468297,0.064088985,0.014931017,,88.846596,2.7093582,8.44405,0.09798729,0.023463048,,79.85018,7.1428604,13.00696,0.1657839,0.061857164,,83.77228,8.620689,7.607028,0.11917373,0.07465518,,81.87072,11.576355,6.5529237,0.123411015,0.10025123,,18.311401,11.576355,70.11224,0.75900424,0.10025123,,71.1794,16.00985,12.810755,0.20815678,0.13864529,,84.33378,6.650245,9.015978,0.123411015,0.05759112,,Sometimes - Ponekad,Negative - Negativna,My generation - Moja generacija,Forever - Zauvek,,,,1,,,,,Male - Muško,BOJNIK,interviewed in the community,Roma - Rom/Romkinja,30-39,No primary school - Bez osnovne škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Secam se da sam mnogo mrzela da idem u skolu. Roditelji su me terali da idem u skolu a ja nikako nisam htela. Vise puta sam sa rancem svo vreme bila u sljivaru iznad kuce a oni su mislili da sam bila u skolu. Secam se da me je otac zbog toga tukao kad je otkrio moju prevaru. Da sam ih tada poslusala sada bih imala koliko-toliko neku skolu i mozda bih se i zaposlila negde ili bar bih se nadala da cu se nekad negde zaposliti a ovako bez skole nemam se cemu nadati. Posla na crnom je sve manje. Poljoprivreda se sada uglavnom radi masinama. Nema za mene nigde posla sreca sto mi je suprug zaposljen.,"I remember a lot of hate to go to school. My parents forced me to go to school and I can not get. Many times I was with a backpack at all times been in Šljivar over the house and they thought I was in school. I remember my father because the beat when he discovered my affair. If I had listened to them then, now I have more or less a school and maybe I also hired somewhere, or at least I hoped that I used to be somewhere to hire a school like no I do not have to hope. He sent black is less. Agriculture is now mainly working machines. There is no work for me anywhere luck that my husband was employed by.",nemam skolu nenadam se zaposljenju.,I do not have school Nenad the Employment.,5,Education issues,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/37.0.2062.117 Safari/537.36,,,sr
c8669c07-0053-4482-bc4b-8914e68dc74d,2111,41:27.9,,16.249111,83.497536,0.2533496,0.42002118,0.7230887,,1.0679345,24.876846,74.05522,0.8649364,0.21543348,,0.14646423,96.51448,3.3390574,0.5174788,0.8382709,,85.50686,11.083748,3.409397,0.08951271,0.09598524,,33.72219,0.24630737,66.031494,0.6615466,0.002132995,,2.671006,92.85714,4.4718556,0.50900424,0.80414283,,48.128967,0.24630737,51.624725,0.5174788,0.002132995,,23.976425,0.24630737,75.77727,0.75900424,0.002132995,,13.915465,1.7241365,84.36039,0.8522246,0.014931017,,56.183987,42.610836,1.2051758,0.22510593,0.36900985,,Constantly - Stalno,Negative - Negativna,Whole world - Ceo svet,Forever - Zauvek,1,,1,1,1,1,1,,Male - Muško,VRANJE,interviewed in the community,Roma - Rom/Romkinja,20-29,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Employed - Zaposlen/a,Dzaba radim kada mi je u komsiluku bolji komsija koji je sve ostavio i pobegao iz drzave,FREE working when I was in the neighborhood a better neighbor who dropped everything and fled the country,bezanija,bezanija,19,Discrimination - Diskriminacija,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/39.0.2171.93 Safari/537.36,,,sr
bede28fa-dcf8-47e6-a44a-b7dc809ccecf,2112,49:10.5,49:11.6,2.7831733,97.13878,0.078046925,0.48567155,0.8425369,,1.2866358,94.33498,4.3783836,0.51545876,0.8169409,,,,,,,1,0.055112306,96.79803,3.1468604,0.51545876,0.8382709,,89.25015,8.620689,2.1291492,0.06439494,0.07465518,,6.4600973,93.349754,0.19014649,0.46865025,0.80840886,,,,,,,1,5.541953,94.33498,0.12306641,0.47290558,0.8169409,,,,,,,1,5.541953,94.33498,0.12306641,0.47290558,0.8169409,,It is common - Uobičajeno je,Negative - Negativna,Local Government - Opštinske vlasti,For a long time - Dugo,,,,,,1,,,Male - Muško,NOVA CRNJA,Approached for a service,Roma - Rom/Romkinja,40-49,No primary school - Bez osnovne škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Ja i moje dete smo u stanu radim privatno koliko mogu.Radim sve sto stignem a najvise radim po kucama brisemcistimperem samo da moje dete ne bude gladno i da ga iskolujem.Volela bih da zavrsi skolu i da ima neki lep posao da se ne muci kao ja i da moze sama sebi da kupi neku kucicu da ne bude po stanovima.,I and my child are in a flat work privately how mogu.Radim everything and get the most work in houses brisemcistimperem just that my child goes hungry and that it would iskolujem.Volela to finish school and to have a nice job that is not passion as I and that can in itself to buy a box that is not in apartments.,Bez krova nad glavom.,Homeless.,,Housing issues - Pitanja stanovanja,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/40.0.2214.111 Safari/537.36,,,sr
637be6ba-f648-497e-b4ea-7dcf8722a45c,2113,13:47.8,,1.0846289,94.33498,4.5803905,0.5174788,0.8169409,,5.7363944,94.18311,0.0804952,0.47086865,0.8169409,,8.865612,90.83845,0.295943,0.4539195,0.7913448,,,,,,,1,5.7363944,94.18311,0.0804952,0.47086865,0.8169409,,0.13907227,98.76846,1.092461,0.50476694,0.855335,,6.0211716,90.39409,3.584736,0.4878178,0.78281283,,3.2137103,0.24630737,96.53998,0.96663135,0.002132995,,92.029785,5.6650243,2.3052,0.051377118,0.049059093,,0.34571776,95.812805,3.8414795,0.5174788,0.8297389,,Constantly - Stalno,Positive - Pozitivna,My generation - Moja generacija,For a while - Neko vreme,,,,,,1,1,,Male - Muško,BEOČIN,interviewed in the community,Serb - Srbin,40-49,College - Viša škola,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,Radost u novom sfanunova lopta'puna dusa ali prazan stan,Joy in the new sfanunova lopta'puna soul or empty apartment,dom za vesanje,house for vesanje,3,Housing issues - Pitanja stanovanja,,roma,SenseMaker Collector HTML,,,sr
780df3a1-1ae9-4224-991b-8b32190d58b2,2114,24:31.6,,3.5789886,7.1428604,89.27815,0.92849576,0.061857164,,2.9569678,94.82758,2.2154443,0.49629238,0.82120687,,95.162865,0.24630737,4.5908294,0.04713983,0.002132995,,2.8004208,6.1576385,91.04194,0.94120765,0.05332513,,90.295204,3.2019653,6.502831,0.08103813,0.027729038,,7.745308,86.945816,5.308872,0.4878178,0.7529507,,5.173716,90.39409,4.4321923,0.49629238,0.78281283,,10.700977,81.034485,8.264541,0.4878178,0.7017586,,4.2886896,9.1132965,86.59801,0.9115466,0.07892118,,2.316162,91.87191,5.811924,0.5174788,0.79561085,,It is common - Uobičajeno je,Negative - Negativna,My country - Moja zemlja,For a long time - Dugo,,,,1,,,,,Male - Muško,BOJNIK,interviewed in the community,Roma - Rom/Romkinja,40-49,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Nekada smo samo mi cigani radili po pijacama kao preprodavci. Od kako su se zatvorile firme u ovoj nasoj drzavi ljudi su ostajali bez posla i mnogi su se pronasli kao preprodavci poljoprivrednih proizvoda po pijacama. Istina je da su neki direktno prodavali svoju robu mislim na one koji su proizvodili voce ili povrce na svom imanju. Mi cigani smo polako iskljuceni iz ovaj posao jer su nam drugi zauzimali posao. Ljudi su se pojavili sa vecim kapitalom i lagano su preuzimali glavnu rec. Sad mi cigani kao manje pismeni jurimo da se zaposlimo u firme a  drugi osetili pare na pijac pa nece da rade u firme i ako su skolovaniji od nas cigana.,Sometimes we just gypsies worked in markets as middlemen. Since the company was shut down in this our country people are going out of business and many have found a like retailers of agricultural products in markets. It is true that some directly sell their goods mean those who produced fruit and vegetables on his property. We gypsies have now excluded from this deal because we occupied the second job. People showed up with more capital and are slowly taking the final say. Now we gypsies as less literate rush to hire the company while others feel the steam to the market but will not work in the company and if they are more educated than us gypsies.,nace da rade u firme,The principle that work in the company,5,Roma Inclusion - Inkluzija Roma,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/37.0.2062.117 Safari/537.36,,,sr
cdcb8af7-0bbd-49a3-bdef-522b7da3718c,2115,27:05.4,,88.689865,0.49260712,10.817526,0.1106383,0.00426599,,13.370716,0.49260706,86.136665,0.8638298,0.00426599,,0.45906737,99.50739,0.03354004,0.49787235,0.86173403,,,,,,,1,0.21171875,90.6404,9.147881,0.54468083,0.78494585,,2.9665084,97.021965,0.011525663,0.48510638,0.840404,,0.23477538,96.55173,3.2134962,0.5148936,0.8361379,,0.97369623,95.07388,3.9524171,0.5148936,0.8233399,,90.84058,6.403938,2.755478,0.05957447,0.05545813,,4.2427444,87.68472,8.072529,0.51914895,0.7593497,,Very rare - Veoma retko,Positive - Pozitivna,My country - Moja zemlja,For a while - Neko vreme,,,1,,,,,,Male - Muško,ČAČAK,interviewed in the community,Serb - Srbin,30-39,High school - Srednja škola,Serb - Srbin,Serb - Srbin,Employed - Zaposlen/a,slika 3. da danasnje vreme romi su primorani da rade sve i svasta.kako bi pribavili srestva za zivot.ova slika prikazuje kako romkinja prodajr cvrce. da bi prehranila svoju porodicu.ali svaki posao koji je posten nev treba ga sestideti. ovde se vidi da je zena nasmejana i zadovoljna sto je lepo ide posao i da ce nesto zaraditi. to sto je na slici zena romkinja ne treba da prestavlja nikakav problem jer suu svi ljudi isti pa i romkinja moze dabude prodavac. iz moje price se moze zakljuciti da svak onaj koji ima iste sanse moze pomoci sebi i svojoj porodici.,"Figure 3 that nowadays Roma were forced to work all the svasta.kako to acquire assets used for zivot.ova figure shows that Roma women prodajr sizzling. to feed their porodicu.ali every job that is honest Nev should be sestideti. we can see that the woman smiling and happy, which is a nice business going and you will earn something. This table is in the image of Roma women do not need to represent a problem because suu all people the same, so men and women can dabude vendor. from my story can be concluded that anyone who has the same chances can help themselves and their families.",snalazenje zazivot.,coping zazivot.,10,Roma Inclusion - Inkluzija Roma,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; U; Android 4.2.2; sr-rs; IdeaTab S6000-H Build/JDQ39) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Safari/534.30,,,sr
53c52641-eecf-49e5-88e4-18855fb9cdfc,2116,07:40.8,,73.59645,22.906403,3.4971411,0.14950341,0.19836946,,61.122906,34.236458,4.640636,0.21758865,0.2964877,,4.4380846,38.66995,56.891968,0.7622694,0.33488175,,,,,,,1,85.89076,11.083748,3.0254884,0.08567362,0.09598524,,14.565945,80.54187,4.8921847,0.4516312,0.6974926,,12.707665,85.96059,1.331748,0.44312042,0.74441874,,88.04042,7.6354675,4.3241086,0.08141843,0.06612316,,79.59792,16.00985,4.3922243,0.12397149,0.13864529,,,,,,,1,Sometimes - Ponekad,Positive - Pozitivna,My country - Moja zemlja,Forever - Zauvek,,,,,1,,,,Female - Žensko,SMEDEREVO,interviewed in the community,Roma - Rom/Romkinja,20-29,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Otišla sam i odvela dete kod lekara imao je tzemperaturu. Nisam vidla da mu knjižica nije overena. Izašla je sestra i rekla da ne može da ga primi zato što mu knjižica nije overena. Uzela sam dete i pošla. Jedna gospođa je počela da se svađa sa njima što nisu teli da me prime nisam razumela šta je rekla. Vratila me nazad i uzela mi knjižicu iz ruke i rekla da će da ih prijavi nisam čula kome al odma me primili. Da nije bilo te gospođe ja bi otišla kući sa bolesno dete.,"I went and took the child to the doctor had tzemperaturu. I have not seen any that his account is not verified. She went out the sister and said that he could not receive it because his account is not verified. I took the child and went. One lady started to argue with them, they did not wants to take me I did not understand what she said. She came back to me and took my book out of his hand and said she would report them never heard whom al immediately welcomed me. If not for this lady, I would have gone home with a sick child.",doktor,doctor,,Health issues - Pitanja zdravstva,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1; rv:34.0) Gecko/20100101 Firefox/34.0,,,sr
f34f9f55-a03e-49bb-a23b-6f8ac88f9782,2117,14:20.0,,30.126173,33.25123,36.6226,0.53248215,0.28795567,,32.478115,36.206894,31.31499,0.49418437,0.31355172,,1.6899463,97.78325,0.52680176,0.49418426,0.84680295,,2.1154637,97.78325,0.10128418,0.48992908,0.84680295,,94.04189,0.7389221,5.2191777,0.055886388,0.006399037,,2.1773047,50,47.822697,0.72822696,0.433,,4.6236033,95.3202,0.056201175,0.477163,0.8254729,,,,,,,1,95.78911,3.2019649,1.0089324,0.026099153,0.027729038,,3.341753,48.522167,48.136078,0.7239716,0.420202,,It is common - Uobičajeno je,Negative - Negativna,Whole world - Ceo svet,For a long time - Dugo,,,,,,,,,Female - Žensko,ALIBUNAR,interviewed in the community,Roma - Rom/Romkinja,Above 50,No primary school - Bez osnovne škole,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,ja svaki dan tako zivimsvako popodne idem i skupljam stvari koje ljudima ne trebaju od kuce do kuce nudim da ih oslobodim starih nepotrebnih stvari uvece kuci odvajam sta moze da se koristi u mojoj kuci a sta mogu da odnesem na pijaci ili u stare novine staro gvozdje ujutro rano krecem na pijacu da nudim ono sto mislim da mogu da prodam i zaradim neki dinar jer nismo samo mi romi siromasni vec ima i penzionera koji nemaju za novonije lako tako zaradjivati jer nekad ceo dan se ne proda ni za hleba porodica velika deca treba da jedu i da idu u skolu da ne zive ko mi stari neobrazovaniali ja ne odustajem dok sam zdrava i mogu,I every day so zivimsvako afternoon I go and collect things that people do not need a house to house offering to free them of old unnecessary things home in the evening I separate what can be used in my house and what I can bring to the market or in old newspapers scrap morning early I head to the market to offer what I think I can sell and earn some money because we just Rs poor but has pensioners who do not have to novonije easily earn so because sometimes all day is not sold no bread for family-sized children need to eat and to go to school not to live when my old neobrazovaniali I'm not giving up until I'm healthy and can,tezak zivot,hard life,,How others see - Kako Romi misle da ih drugi vide,,roma,SenseMaker Collector HTML,,,sr
2147c13f-3085-45db-b986-2d44ce962b6a,2118,35:41.6,35:41.4,73.1028,14.532021,12.365181,0.19631192,0.12584728,,74.80492,14.532021,10.663066,0.17929077,0.12584728,,,,,,,1,75.61091,12.068962,12.320129,0.1835461,0.10451722,,73.21495,16.00985,10.775203,0.18780129,0.13864529,,14.4464655,13.546799,72.00674,0.7878014,0.11731529,,72.67727,14.532021,12.790712,0.20056723,0.12584728,,,,,,,1,,,,,,1,,,,,,1,It is common - Uobičajeno je,Neutral - Neutralna,My country - Moja zemlja,For a while - Neko vreme,,,,,,,1,,Female - Žensko,BUJANOVAC,Approached for a service,Roma - Rom/Romkinja,Above 50,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Employed - Zaposlen/a,Ova me fotografija na trenutak vratila u školske dane. Osečanja na povratak u tajperiod period detinjstva i mladosti su pozitivna ali i u neku ruku negativna.Završio sam srednju školu hteo sam da idem dalje ali materijalni uslovi su bilinepovoljni. Otac i majka nisu radili a bili smo petoro dece.Da sam završio barem višu školu sada bi imao i veću platu pa tako bi mogaokao roditelj da svojoj deci pružim više.,This photograph is a moment back to school days. Feelings to return to tajperiod period of childhood and adolescence are positive but somewhat negativna.Završio I high school I wanted to go on but the material conditions are bilinepovoljni. My father and mother did not work and we were five dece.Da I finished college at least you'd have a higher salary and thus to mogaokao parents to give their children more.,Kajanje,compunction,19,Education issues,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0,,,sr
b0a4530d-fde4-42da-ac57-96396566add4,2119,27:27.4,,86.304214,2.7093582,10.986422,0.123411015,0.023463048,,5.390801,93.349754,1.2594434,0.4793432,0.80840886,,1.3225857,9.1132965,89.56411,0.94120765,0.07892118,,3.5184667,92.85714,3.6243944,0.50052965,0.80414283,,84.27533,13.546799,2.177871,0.08951271,0.11731529,,2.3871276,12.068962,85.54391,0.9157839,0.10451722,,3.4495802,93.84236,2.7080564,0.49629238,0.8126749,,1.2536967,10.098526,88.64777,0.93697035,0.08745321,,22.567478,2.216751,75.215775,0.7632415,0.019197058,,2.5541167,6.650245,90.79564,0.94120765,0.05759112,,It is common - Uobičajeno je,Negative - Negativna,Whole world - Ceo svet,Forever - Zauvek,1,,,,,,,,Female - Žensko,ČAČAK,interviewed in the community,Roma - Rom/Romkinja,30-39,High school - Srednja škola,Roma - Rom/Romkinja,Roma - Rom/Romkinja,Unemployed - Nezaposlen/a,Slika 1. Snazan utisak na menu he ostavila ova slika her to nine samo slika vec me nestko sto he svako dnevno KO'd has odnosn-o na nasim prostorima over vidimo kakondeca igraju fudbal a romska deca IH samo posmatraju Niko od I've CeCe nine se setio da we nasali da pozove romsku deck da se zajedno igraju verovatno to nose iz kuce  tajnmentalitet predrasuda.,Figure 1. A strong impression on the menu he left this picture to her estate only pictures but I nestka hundreds every day he has KO'd or-on in our region over see kakondeca play football and Roma children are only viewed No one I've CeCe nine remembered that we found that prompts Roma deck to play together is likely to carry out house tajnmentalitet prejudice.,predrasude,prejudices,10,Discrimination - Diskriminacija,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 4.2.2; IdeaTab S6000-H Build/JDQ39) AppleWebKit/537.36 (KHTML like Gecko) Chrome/39.0.2171.59 Safari/537.36,,,sr
58daa28d-e80a-4aef-b0eb-c8f37a5ec849,2120,36:55.7,,82.262215,8.128076,9.609708,0.13673745,0.070389144,,89.69748,5.172417,5.130103,0.077163115,0.044793103,,88.465965,7.6354675,3.8985643,0.07716298,0.06612316,,80.53806,11.576355,7.885581,0.13673759,0.10025123,,83.11328,8.128076,8.758645,0.12822682,0.070389144,,82.86696,8.620689,8.512349,0.12822694,0.07465518,,84.21065,7.6354675,8.153883,0.119716175,0.06612316,,6.651681,6.1576385,87.19068,0.902695,0.05332513,,8.600129,5.665024,85.734856,0.88567364,0.049059093,,10.512905,86.945816,2.5412743,0.46014184,0.7529507,,Constantly - Stalno,Negative - Negativna,Whole world - Ceo svet,For a long time - Dugo,,,,1,,,,,Male - Muško,SMEDEREVO,Approached for a service,Roma - Rom/Romkinja,30-39,Elementaty school - Osnovna škole,Roma - Rom/Romkinja,Other non-Roma - Drugo,Unemployed - Nezaposlen/a,Pa asocira me na rad kopanje neki fizički posao. Skoro smo bili koplali neke kanale i zato me asocira slika.,And reminds me of the work of digging a physical job. We almost were koplali some channels and so reminds me of images.,borba za život,fight for life,,Employment or unemployment issues -Teme o zaposljavanju I nezaposlenosti,,roma,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0,,,sr
