FragmentID, NarrID, EntryDate, ServerEntryDate,T0 Example triad-Milk,T0 Example triad-Tea/Coffee,T0 Example triad-Sugar,T0 Example triad-X,T0 Example triad-Y,T0 Example triad-Не относится,T1 People were-resourceful/persistent,T1 People were-future-focused,T1 People were-resilient/adaptable,T1 People were-X,T1 People were-Y,T1 People were-Не относится,T2 People affected by-beliefs/traditional values,T2 People affected by-information,T2 People affected by-actions/events,T2 People affected by-X,T2 People affected by-Y,T2 People affected by-Не относится,T3 What made things happen-government/institutions,T3 What made things happen-communities/your networks,T3 What made things happen-specific individuals,T3 What made things happen-X,T3 What made things happen-Y,T3 What made things happen-Не относится,T4 Lesson applies to-past,T4 Lesson applies to-present,T4 Lesson applies to-future,T4 Lesson applies to-X,T4 Lesson applies to-Y,T4 Lesson applies to-Не относится,T5 What people pursued-food security,T5 What people pursued-personal/property security,T5 What people pursued-community/family security,T5 What people pursued-X,T5 What people pursued-Y,T5 What people pursued-Не относится,T6 What shaped events-trust,T6 What shaped events-understanding,T6 What shaped events-personal efforts,T6 What shaped events-X,T6 What shaped events-Y,T6 What shaped events-Не относится,T7 What people value-ability to afford things,T7 What people value-ability to affect decisions,T7 What people value-ability to make choices,T7 What people value-X,T7 What people value-Y,T7 What people value-Не относится,T8 Government was-stable,T8 Government was-fair/unbiased,T8 Government was-accessible,T8 Government was-X,T8 Government was-Y,T8 Government was-Не относится,T9 People had-a sense of belonging,T9 People had-choices,T9 People had-confidence,T9 People had-X,T9 People had-Y,T9 People had-Не относится,D1 People did-what they were born to do,D1 People did-brought up to do,D1 People did-X,D1 People did-Не относится,Q1 Feeling about example,Q2 How common,Q3 Who should hear_everyone,Q3 Who should hear_NGOs,Q3 Who should hear_my friends and family,Q3 Who should hear_international community,Q3 Who should hear_my government,Q3 Who should hear_no one special,Q4 Who influenced_tv/radio,Q4 Who influenced_religious leaders,Q4 Who influenced_local government,Q4 Who influenced_manager/boss,Q4 Who influenced_celebrities,Q4 Who influenced_newspapers/magazines,Q4 Who influenced_teachers,Q4 Who influenced_doctors/nurses,Q4 Who influenced_police,Q4 Who influenced_politicians,Q4 Who influenced_no one special,Q4 Who influenced_peers and friends,Q4 Who influenced_parents,Q4 Who influenced_facebook/social computing,Q4 Who influenced_diaspora/community leaders,Q4 Who influenced_CSOs,Q4 Who influenced_opposition groups,Q4 Who influenced_central government,Q4 Who influenced_military,Q4 Who influenced_grandparents,Q4 Who influenced_other,Q4 Who influenced: Other,Q5 Story involves_security,Q5 Story involves_education,Q5 Story involves_politics,Q5 Story involves_violence,Q5 Story involves_business/trade,Q5 Story involves_justice,Q5 Story involves_democracy,Q5 Story involves_human rights,Q5 Story involves_conflict,Q5 Story involves_relations with other countries,Q5 Story involves_cooperation,Q5 Story involves_other,Q5 Story involves: Other,Q6 Who impacted experience_ambitions for the future,Q6 Who impacted experience_recreation/leisure activities,Q6 Who impacted experience_calls for change,Q6 Who impacted experience_freedom of movement,Q6 Who impacted experience_utilities,Q6 Who impacted experience_respect/tolerance,Q6 Who impacted experience_trust,Q6 Who impacted experience_freedom of speech,Q6 Who impacted experience_employment opportunities,Q6 Who impacted experience_other,Q6 WhoImpacted: Other,DQ1 Age,DQ2 Gender,DQ3 Education,DQ4 Travel abroad for_business,DQ4 Travel abroad for_studies/exchange programmes,DQ4 Travel abroad for_sport,DQ4 Travel abroad for_never travelled,DQ4 Travel abroad for_tourism,DQ4 Travel abroad for_visiting relatives/friends,DQ4 Travel abroad for_other,DQ4 TravelAbroadFor:Other,DQ5 Live,DQ6 Where do you live?,DQ6 Who lives with you,DQ7 Language,DQ7_other,DQ7 Daily expenses_wages/salary,DQ7 Daily expenses_pension and/or other types of social assistance,DQ7 Daily expenses_remittances,DQ7 Daily expenses_other (please specify),DQ7 Daily Expenditures,Your experience,StoryTitle,S1-Как я вижу события в своем примере-XRight,S1-Как я вижу события в своем примере-YTop,S1-Как моя семья видит события в моем примере-XRight,S1-Как моя семья видит события в моем примере-YTop,S1-Как посторонний видит мой пример-XRight,S1-Как посторонний видит мой пример-YTop,S1-Как правительство видит мой пример-XRight,S1-Как правительство видит мой пример-YTop,ProjectID,ApplicationName,Latitude,Longitude,Language
308e49dd-f0df-4954-b5b9-c42fb0d90cec,10,35:38.7,06:43.0,,,,,,1,12.920671,74.081635,12.997693,0.5003851,0.64154696,,73.462494,12.857146,13.680361,0.20108935,0.11134288,,11.898827,12.040817,76.06035,0.82080764,0.10427348,,12.605924,40.204082,47.189995,0.67292035,0.34816736,,,,,,,1,12.104346,75.71429,12.181367,0.5003851,0.6556857,,33.068703,34.4898,32.441498,0.496864,0.29868165,,77.29981,10.816322,11.883872,0.17292033,0.09366936,,32.308426,35.30612,32.385452,0.5003851,0.305751,,0.74863636,0.25136364,0.25136364,,strongly positive,it's very common,,,1,,1,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,50-54,female,complete technical/vocational,,,,,,1,,,urban area,Chui,,Russian,,,,,,,6 октября 2015года у моей подруги родилась внучка.Ее назвали Валерия.Слава богу ребенок родился крепким и здоровым.Ура!Население нашей страны растет!,Рождение внучки.,0.18568893,0.6888889,0.4425071,0.6666666,0.69932526,0.65679014,0.8675071,0.66419756,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
3548ae1f-1da9-4156-b8f3-b88186208e87,11,16:22.1,47:24.8,10.935905,77.34694,11.717155,0.50390625,0.6698245,,12.455017,11.632652,75.91232,0.81728655,0.10073876,,12.751084,12.448975,74.79994,0.81024426,0.10780815,,12.899107,12.857146,74.243744,0.8067232,0.11134288,,33.68095,33.265305,33.053745,0.496864,0.28807753,,9.1192875,78.16327,12.717441,0.51799077,0.6768939,,43.737003,12.448975,43.814026,0.5003851,0.10780815,,34.793343,32.448975,32.757683,0.48982173,0.28100815,,,,,,,1,34.32912,34.081635,31.589245,0.48630062,0.29514694,,,,,1,negative,it's very common,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,1,,1,,,,,,,,,,,1,,1,,,,under 17,male,incomplete technical/vocational,1,1,,,1,1,,,urban area,Chui,,Russian,,,,,,,Меня радует точто в Кыргызстане доступные цены на образование.А огорчает точто оборудования и техника либо устаревшие или не функционируют.Хотелось бычтобы в системе образования появились новые инновационные технологии обучения как в западных странахтогда у молодежи появится интерес к учебе.,Образование в Кыргызстане.,0.17887074,0.34814817,0.4493253,0.34074074,0.73796165,0.32839507,0.87205255,0.4814815,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
3c537cd0-0bcc-4e21-b5eb-43c53546e18b,12,41:29.7,12:33.8,32.2725,33.265305,34.4622,0.5109485,0.28807753,,78.15206,11.224487,10.62345,0.16235696,0.09720409,,77.855995,10.408165,11.735837,0.1693992,0.090134695,,11.510791,10,78.48921,0.83489215,0.08660002,,10.21156,80.20409,9.584353,0.496864,0.6945673,,,,,,,1,,,,,,1,11.658818,10.408165,77.93302,0.831371,0.090134695,,,,,,,1,76.187416,11.632652,12.1799345,0.17996259,0.10073876,,0.19227272,0.8077273,0.8077273,,strongly negative,it's rare but happens occasionally,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Работа,,,1,,,,,,,,,50-54,female,university degree,,,,,1,,,,rural area,Chui,,Kyrgyz,,,,,,,Меня расстраивает точто происходит у меня на работе.Меня постоянно загружают огромным количеством работыв то время как другие сотрудники целый день сидятобщаясь по телефону.Зарплата у некоторых даже больше.,Не оцененный труд.,0.16523437,0.34814817,0.4356889,0.32345676,0.6584162,0.3333333,0.7811435,0.6469136,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
4143b340-a0d1-4ba4-98fa-c7a3af8400ff,13,21:53.4,52:57.2,33.272785,34.081635,32.645576,0.496864,0.29514694,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,8.508487,43.469383,48.02213,0.69756824,0.3764449,,42.51251,14.897956,42.58953,0.5003851,0.12901634,,42.680664,12.448975,44.87036,0.5109485,0.10780815,,,,,,,1,33.32884,33.265305,33.405857,0.5003851,0.28807753,,0.4068182,0.5931818,0.5931818,,negative,it's very common,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,40-44,male,complete secondary,,,,1,,,,,urban area,Chui,,Russian,,,,,,,Хочу вкратце рассказать о работе нашего ТЖУв которое не раз приходилось обращаться по разным причинам.Сегодня поход наш заключался в томчтобы руководство сделало перечисление за техобслуживаниет.к. мы жители своими силами и на свои средства производили ремонт крышизамену двери в подъезде.Но увы нас даже не стали слушатьначальник покинул свой кабинетоставив нас в немтак и не решив ничего.Не раз вспомнишь работу при Советском Союзевсе делали работники домоуправления.,Чиновники прежде всего будьте людьми.,0.18341619,0.345679,0.46977982,0.32839507,0.7743253,0.32345676,0.8106889,0.64444447,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
441ba4c2-65fe-4f39-a557-3f98fb23aaab,14,41:00.3,12:03.5,34.737286,33.265305,31.997412,0.48630062,0.28807753,,10.471694,78.97958,10.548716,0.5003851,0.6839633,,12.490949,13.67347,73.83559,0.8067232,0.11841222,,11.894353,11.224487,76.88115,0.824934,0.09720409,,12.935042,14.897956,72.167,0.79615974,0.12901634,,12.36448,74.48979,13.14573,0.50390625,0.64508164,,13.977009,74.081635,11.941355,0.48982173,0.64154696,,12.808569,75.71429,11.477143,0.49334288,0.6556857,,,,,,,1,16.390062,67.14285,16.467085,0.5003851,0.58145714,,0.43954545,0.56045455,0.56045455,,strongly negative,it's rare but happens occasionally,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,1,,,,,,,35-39,female,incomplete technical/vocational,,,,1,,,,,urban area,Chui,,Kazakh,,,,,,,Мне очень нравитсякогда молодые люди уступают места пожилым людям в общественном транспорте.Этим они показывают свое уважение и воспитание.Также хотелось бы добавитьчто многие водители общественного транспорта не соблюдают санитарные нормы и их транспорт находится в ужасном состоянии.,Общественный транспорт.,0.17432529,0.33827162,0.4675071,0.3358025,0.66068894,0.3333333,0.83114344,0.32345676,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
49cc349c-61f7-4499-9132-c2d351809692,15,31:50.7,02:54.3,13.162125,39.795918,47.041958,0.6693992,0.34463266,,12.513952,38.97959,48.50646,0.6799626,0.33756325,,12.345796,41.428574,46.22563,0.6693992,0.35877144,,,,,,,1,13.736998,72.44899,13.814018,0.5003851,0.62740815,,13.251221,12.857146,73.89163,0.80320203,0.11134288,,33.737,32.448975,33.814026,0.5003851,0.28100815,,14.718598,40.204082,45.077316,0.6517936,0.34816736,,75.371086,13.2653055,11.363606,0.17996259,0.114877544,,32.42053,33.67347,33.906006,0.5074274,0.29161227,,,,,1,strongly positive,it's a one-time occurrence,1,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,1,,1,,,,,1,,,,,,,1,,,1,1,,,,,25-29,male,university degree,,1,,,,,,,urban area,Chui,,Kyrgyz,,,,,,,Мой знакомый участвует в проекте Продвижение этнического равенства и гражданского участия-направленный на миростроительство и толерантность.Проект дал возможность творческой молодежи продемонстрировать свой взгляд через призму скульптур и создать свои миростроительные продукты:танцыпеснифлешмобывидео-фото материалы и статьи.Меня радует точто молодежь участвовала в таком проекте.Они-наше будущее.,Мы разные-мы равные.,0.19705255,0.71358025,0.4493253,0.65432096,0.69023436,0.6469136,0.8584162,0.64444447,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
4b5d4e9b-99d3-4ab0-ba3f-ccde109aa01d,16,26:02.5,57:06.8,33.32884,33.265305,33.405857,0.5003851,0.28807753,,73.40645,13.67347,12.920088,0.19756822,0.11841222,,42.680664,12.448975,44.87036,0.5109485,0.10780815,,13.067266,10.408165,76.52457,0.81728655,0.090134695,,33.272785,34.081635,32.645576,0.496864,0.29514694,,,,,,,1,12.308428,75.30612,12.385449,0.5003851,0.65215105,,43.793045,11.632652,44.574295,0.50390625,0.10073876,,,,,,,1,14.033061,73.265305,12.701635,0.49334288,0.6344775,,0.1668182,0.8331818,0.8331818,,strongly negative,it's somewhat common,1,,,,,,1,,,,,1,,,,1,,1,,,,,,,,,,,1,1,1,,,1,1,1,1,1,,1,Бедность,,,1,1,,1,,,,,,45-49,female,university degree,,,,,,1,,,urban area,Chui,,Russian,,,,,,,Недавно я оказалась свидетелем ужасной картины.Мы ехали в общественном транспорте.Одна женщина остановила маршруткуно водитель сразу не увидел и проехав несколько метровостановился.Мы ждали пока эта женщина сядеткак вдруг один мужчина начал возмущаться и говорить Разве мы должны ее ждать?На что одна женщинаехавшая в маршрутке сказала что ничего страшного не случитсяесли они подождут эту женщину.Далее мужчина ей грубо ответил Езжай в свою Россию и там командуй и т.д.Это произошло рано утрома настроение было испорчено на весь день.,Где вы люди-братья?,0.17887074,0.3308642,0.44705257,0.3358025,0.7038707,0.32592595,0.951598,0.6222222,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
4fdbca4e-6e92-4349-894a-ba8e59373ea8,17,46:29.2,17:32.3,31.512218,34.081635,34.406147,0.5144696,0.29514694,,71.79392,14.081636,14.1244545,0.21165273,0.121946946,,10.878425,14.0816345,75.03995,0.82080764,0.121946946,,12.363037,10.408165,77.2288,0.8243288,0.090134695,,12.810005,39.795918,47.394077,0.67292035,0.34463266,,,,,,,1,,,,,,1,12.45646,75.71429,11.829253,0.496864,0.6556857,,,,,,,1,13.328838,73.265305,13.405859,0.5003851,0.6344775,,,,,1,strongly negative,it's rare but happens occasionally,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,30-34,female,complete technical/vocational,,,,,,1,,,urban area,Chui,,Russian,,,,,,,Меня расстраивает состояние наших дорог.Правительство утверждаетчто улучшат наши дорогино мы этого не видим.Не стоит даже углублятьсявсе мы видим в каком состоянии находятся наши переходные переходы-краска сходита никому не приходить в голову их обновить.,Эхдороги.,0.14932528,0.36543208,0.4675071,0.35555553,0.7743253,0.34814817,0.81296164,0.6419753,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
52b3871a-e680-46e0-ac70-09351163ce50,18,21:08.9,52:12.5,13.716875,75.30612,10.977002,0.48630062,0.65215105,,,,,,,1,13.975571,10,76.02443,0.81024426,0.08660002,,12.04686,12.448975,75.504166,0.81728655,0.10780815,,12.049726,40.612244,47.338028,0.6764415,0.35170203,,14.033061,73.265305,12.701635,0.49334288,0.6344775,,,,,,,1,73.40645,13.67347,12.920088,0.19756822,0.11841222,,,,,,,1,,,,,,1,0.42863637,0.5713636,0.5713636,,strongly negative,it's rare but happens occasionally,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,1,,,1,,,,,,35-39,male,university degree,,,,1,,,,,urban area,Chui,,Kyrgyz,,,,,,,Недавно мой сын пришел расстроенный с училища.Я спрашивал в чем причина этогоон не говорил.Оказалось у них в училище орудует группа подростковкоторые требуют деньги.Тогокто не будет им подчинятьсяони будут избивать.,Дедовщина в учебном заведении.,0.18341619,0.345679,0.46068892,0.34814817,0.74705255,0.33827162,0.77887076,0.6518519,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
581344b3-3d34-4bb0-b7c5-cc3afc80f965,19,03:41.9,34:43.9,33.272785,34.081635,32.645576,0.496864,0.29514694,,32.772644,33.67347,33.553894,0.50390625,0.29161227,,13.8433485,14.489792,71.666855,0.7891175,0.12548162,,46.20466,40.612244,13.183095,0.33489215,0.35170203,,12.958042,40.204082,46.837875,0.6693992,0.34816736,,33.68095,33.265305,33.053745,0.496864,0.28807753,,33.94108,32.040817,34.0181,0.5003851,0.27747348,,33.88503,32.85715,33.25782,0.496864,0.28454286,,,,,,,1,33.737,32.448975,33.814026,0.5003851,0.28100815,,,,,1,strongly negative,it's very common,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,1,,,,,1,работа,1,,1,,,,,,,,,40-44,female,incomplete technical/vocational,,,,1,,,,,urban area,Chui,,other,чеченский,,,,,,В наше время очень сложно найти работу без диплома.Я хотела бычтобы всех обеспечили местом работы.Многие молодые семьигде не работает ни один родительживут в нищете.Цены на продукты и газ дорожают с каждым днемно в то же время заработная плата остается такой же.Также хотелось бычтобы людям давали кредиты с малым процентом.,Обеспечение всех работой и квартиры без процента в крндит.,0.1925071,0.32839507,0.46296164,0.34074074,0.76523435,0.3308642,0.81523436,0.6320988,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
5d518a36-86e6-4f94-9eb5-a8fdcb691d3b,20,19:05.8,50:08.0,13.828977,73.67347,12.497551,0.49334288,0.63801223,,13.476868,73.67347,12.84966,0.496864,0.63801223,,12.624609,73.265305,14.110088,0.5074274,0.6344775,,75.07503,12.448975,12.475996,0.18700483,0.10780815,,11.604199,75.30612,13.089678,0.5074274,0.65215105,,75.575165,12.857146,11.567686,0.17996259,0.11134288,,10.60247,10.408165,78.989365,0.84193444,0.090134695,,11.548149,76.12245,12.329399,0.50390625,0.6592204,,,,,,,1,,,,,,1,,,,1,strongly negative,it's very common,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,бедность,,,,,1,,,,,,,50-54,male,some university (no degree),,,,1,,,,,rural area,Chui,,Russian,,,,,,,Жители села Чуйкоторый находится в черте города Токмок страдают в летний период из-за недостатка поливной воды.Ко всему прочему водопровод также отключают в ночное время.Уже несколько лет у жителей засыхает урожай и приносит большие убытки.,Самое главное в жизни-вода.,0.16977982,0.34074074,0.4584162,0.3358025,0.77659804,0.32345676,0.7902344,0.66419756,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
67581584-2dd7-4946-9978-0fbe51fe72cf,21,01:12.4,32:15.5,34.553326,30.816332,34.63035,0.5003851,0.2668694,,,,,,,1,10.95459,10.408165,78.637245,0.8384133,0.090134695,,,,,,,1,33.82898,33.67347,32.497555,0.49334288,0.29161227,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,1,strongly negative,it's very common,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,Семья,,,,,,,,,,1,Здоровье,30-34,female,incomplete technical/vocational,,,,1,,,,,urban area,Chui,,Kyrgyz,,,,,,,Мне 28 лет и я уже 10 лет не могу забеременеть.Если бы я родилая была бы самой счастливой матерью на свете.Но к большому сожалению бог не наградил меня таким подарком.Это очень расстраивает меня.,Я бы не разрешила публиковать свою историю.,0.18341619,0.34814817,0.4584162,0.34320986,0.7584162,0.31851852,0.76523435,0.66419756,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
70e1c5d9-1f34-4374-afa3-e15c18d05160,22,02:16.2,33:20.1,13.124754,73.67347,13.201775,0.5003851,0.63801223,,,,,,,1,11.401558,39.795918,48.802525,0.68700486,0.34463266,,12.476583,72.85714,14.666279,0.5109485,0.6309428,,11.920385,73.265305,14.814311,0.5144696,0.6344775,,,,,,,1,14.4052925,70.408165,15.1865425,0.50390625,0.6097347,,,,,,,1,,,,,,1,17.762585,65.102036,17.135378,0.496864,0.56378365,,,,,1,negative,it's rare but happens occasionally,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,1,,,45-49,male,complete technical/vocational,,,,,,1,,,urban area,Chui,,Kyrgyz,,,,,,,Я часто по роду своей деятельности пересекаю границу Казахстана.До вступления в Таможенный Союз ситуация была ясная.Но после вступления говорят об открытой границено никаких изменений практически не видно.Как были миграционные карты  и очереди все так и осталось.,Граница открыта или..?,0.17205256,0.35555553,0.47432527,0.34814817,0.79477984,0.3308642,0.7697798,0.65925926,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
752164e1-743f-40c0-a18d-1f9e358c2561,23,54:08.2,25:10.2,,,,,,1,14.349246,71.22449,14.426268,0.5003851,0.61680406,,,,,,,1,33.532913,32.85715,33.609936,0.5003851,0.28454286,,16.277958,68.77551,14.94653,0.49334288,0.5955959,,,,,,,1,17.262436,64.69387,18.043686,0.50390625,0.560249,,16.798225,66.32653,16.875246,0.5003851,0.5743878,,76.07532,13.2653055,10.65938,0.17292033,0.114877544,,,,,,,1,,,,1,strongly negative,it's rare but happens occasionally,1,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,55-59,female,university degree,,,,,,1,,,urban area,Chui,,Kyrgyz,,,,,,,По долгу моей службы ко мне часто обращаются люди с ограниченными возможностями здоровья.Все они получают пособие по инвалидности соответственной группе:1 группа-2500 сомов2 группа 2 тысячи сомов3 группа еще меньше.Это мизерная сумма не меняется в течение многих летв то время как жизнь дорожает с каждым днем.Этого пособия людям не хватает даже на месяцтем не менее они надеятся на правительство точто они обратят внимание на ЛОВЗ.,Обратите внимание на нашу жизнь.,0.17887074,0.3506173,0.47205254,0.345679,0.7925071,0.3333333,0.801598,0.63950616,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
78fa8dba-b2af-48da-bbf2-4ff6ed74af44,24,50:00.1,21:04.2,33.47687,33.67347,32.849663,0.496864,0.29161227,,12.772639,73.67347,13.553889,0.50390625,0.63801223,,13.511351,11.632652,74.85599,0.8067232,0.10073876,,12.214999,10,77.784996,0.8278499,0.08660002,,11.864333,74.081635,14.05403,0.5109485,0.64154696,,,,,,,1,12.751084,12.448975,74.79994,0.81024426,0.10780815,,79.35642,11.632652,9.010918,0.14827244,0.10073876,,,,,,,1,72.110085,12.040817,15.849092,0.21869498,0.10427348,,0.0104545355,0.98954546,0.98954546,,strongly positive,it's somewhat common,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,бедность,,,1,,1,,,,,,,40-44,female,complete secondary,,,,,,1,,,urban area,Chui,,Ukrainian,,,,,,,Я живу в старом двухэтажном домев котором уже давно не проводили капитальный ремонт подъездовне обустраивали двор.В сентябре 2015года мы с соседями решили сделать ремонт наших домов:сделали освещениезасыпали ямы щебнем.В этом нам также помогли лидеры политических партий.Мы им очень признательны и благодарны.,Равнодушных нет.,0.19705255,0.6888889,0.45387074,0.63703704,0.69023436,0.65679014,0.8493253,0.63703704,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
795d86ba-79bd-4c15-aa9c-370301da5efa,25,04:41.8,35:45.4,31.660254,34.4898,33.84995,0.5109485,0.29868165,,14.701361,71.22449,14.074153,0.496864,0.61680406,,12.512508,74.897964,12.589529,0.5003851,0.6486163,,34.03306,33.265305,32.701637,0.49334288,0.28807753,,34.089115,32.448975,33.46191,0.496864,0.28100815,,,,,,,1,10.138261,12.040817,77.82092,0.8384133,0.10427348,,14.955738,13.67347,71.3708,0.7820753,0.11841222,,,,,,,1,33.23685,32.040817,34.72233,0.5074274,0.27747348,,0.30136365,0.69863635,0.69863635,,negative,it's somewhat common,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,40-44,male,complete technical/vocational,,1,,,,1,,,urban area,Chui,,Russian,,,,,,,Я живу и работаю в городе Токмок.У нас хороший городно меня возмущает культура водителей общественных транспортов. Практически никто не останавливается на пешеходном переходет.к. краска зебры быстро стирается.Так же хотелось бычтобы сотрудники ГАИ останавливали пешеходовкоторые в неправильном месте переходят дорогу.Может быть культура нашего города потом поднимется на какой-то уровень.,В 21 веке пора жить цивилизованно!,0.17887074,0.32839507,0.4356889,0.32839507,0.69705254,0.3358025,0.8561435,0.3333333,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
7f1aa6a0-ecf7-45e7-82ef-655a67c7889c,26,38:37.3,09:40.7,33.532913,32.85715,33.609936,0.5003851,0.28454286,,15.0894,73.265305,11.645298,0.4827795,0.6344775,,,,,,,1,76.835594,12.448975,10.715433,0.1693992,0.10780815,,11.231968,78.16327,10.604761,0.496864,0.6768939,,10.733262,41.83673,47.430008,0.6834837,0.36230612,,12.327122,8.367348,79.305534,0.83489215,0.07246123,,10.786427,12.857146,76.35642,0.8278499,0.11134288,,,,,,,1,11.083939,77.755104,11.160959,0.5003851,0.6733592,,,,,1,positive,it's rare but happens occasionally,1,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,30-34,male,complete primary,,,,1,,,,,urban area,Chui,,Tatar,,,,,,,Недавно мой знакомый вышел из тюрьмы.Я очень был удивлен увидев его.Когда его посадили за кражуон был бомжом.Сейчас же он очень изменился в хорошую сторонук тому же излечился от туберкулеза.Я рад за него.,У каждого есть шанс стать человеком.,0.18568893,0.7061728,0.45614347,0.6666666,0.70841616,0.6518519,0.8652344,0.65679014,foikyrg2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.111 Safari/537.36,,,ru
